MM-DD,winter_wheat,winter_barley,winter_rye,other_winter_cereals,spring_wheat,spring_barley,spring_oats,maize,beans_lupins_peas,potatoes,sugar_beet,rapeseed,clover_alfalfa,arable_grass,permanent_grass,fruit_trees
08-30,0.026619245574922075,0.025962168690544747,0.0256276912634881,0.024278626059715126,0.02722515922852285,0.02608308318279605,0.027683158466523774,0.0258279586888463,0.024013368852137576,0.021969192756795076,0.035034926017816104,0.030296259983138424,0.031041650674140102,0.03119422491394975,0.039749045312433826,0.024593034450604373
09-04,0.020010447290629226,0.0211608599646761,0.020787982226883973,0.019872178287991753,0.023926742901424627,0.023896734057932325,0.0209542334881272,0.020831926232962452,0.01996513706844685,0.0167988564884382,0.025268098699060222,0.0218165149110877,0.0231397476888665,0.0232486367159841,0.027862978326241048,0.0222615957791207
09-09,0.023806364788393528,0.025183904193169026,0.0247354184031966,0.024319193597100674,0.027716987091660428,0.027531717647880125,0.0245629158836237,0.024103237044624602,0.02398419439678285,0.021448069314491724,0.03048021708167725,0.024797852279326578,0.02755628940814273,0.027498256380008048,0.03236098786596148,0.026894742955219427
09-14,0.0284085596027301,0.030808674855225524,0.030938546780875802,0.03042787706943935,0.032554297008908245,0.032768680310570945,0.029465164550753976,0.031245878718938726,0.029358239118946576,0.025478374751222145,0.03771996360763005,0.02819941499185235,0.036084938745540425,0.034680576721340076,0.04175699490750412,0.03558964582236075
09-19,0.03169411977126797,0.0347603908093091,0.035716647708851475,0.03473934307395138,0.0351622625595766,0.0373525985985738,0.03274735882242285,0.03468598186584393,0.033030814937476796,0.02785035071929045,0.040917964862512445,0.030629716942590226,0.04116873757628243,0.038895529051838476,0.04721705468028345,0.039911452743991375
09-24,0.031223699796337823,0.03542061377883578,0.03795641009251087,0.03680350609291607,0.03578211570279963,0.03706953564233687,0.0334847876643672,0.035893843182325226,0.0335531486948683,0.027087043580935475,0.04056177729394052,0.02925152432034625,0.04118316840799695,0.03975841748706192,0.04765502634646157,0.04178330993360148
09-29,0.030140892847248198,0.03461945862318237,0.03693534996155437,0.03591334316761835,0.035339099869090895,0.0358429802265927,0.032457001773178076,0.03289159021888805,0.03194820479854915,0.02500197838965265,0.03860739826819145,0.027689308844074022,0.039161809834621225,0.0375754630464375,0.045611120265740324,0.039760699835234725
10-04,0.03020079541306555,0.03453898702325922,0.03607837028129915,0.03536175117962573,0.0341958481077477,0.03537538705186107,0.03180474415638228,0.030468202942943473,0.030985091804726854,0.024375896382114376,0.038814711737052476,0.0273905040445342,0.03873249930801163,0.03719412907854955,0.04516081483015245,0.039803774077797824
10-09,0.02980945907348715,0.03393934020697085,0.036040233295301476,0.03602060591466815,0.032507952027779174,0.03608591439945207,0.031680572177621255,0.029261268187074,0.03165432962743023,0.025304357261826997,0.03570995464290005,0.02732216023597715,0.0373010442695393,0.03663377261151357,0.043389658915477275,0.0428514693947355
10-14,0.03025706005509925,0.03497334746836095,0.0376028900970082,0.03611323413746765,0.03343121872935325,0.037068009902180274,0.03291452548993388,0.02851842743578625,0.0322357159893518,0.024501677463958274,0.032955296489308096,0.027476827834828476,0.038715069946526494,0.038161387527447424,0.04485846017480105,0.042598276226640225
10-19,0.03219031124825417,0.03698101300923605,0.039357673295992726,0.03692496442803328,0.0356500307541944,0.03895636201560437,0.03620731619768028,0.028213157085251524,0.0335025815981272,0.023757812067919028,0.03354368824740188,0.028520478493675123,0.043666578242645776,0.042699301071783505,0.04981401603005265,0.045542489334860305
10-24,0.036622231922010424,0.03857629144799955,0.03882112003557142,0.03863279872383823,0.03714847318466737,0.03973690737382306,0.03669006597601228,0.029076876402973472,0.0345415089316731,0.023809093801098427,0.035472049261900354,0.03254231425644695,0.04129453131889042,0.04294184781151812,0.048778489231620176,0.04430112655636538
